F SPDAT Stability of Family Unit Placeholder,1840,2,F SPDAT Stability of Family Unit 2
F SPDAT Stability of Family Unit Placeholder,1840,3,F SPDAT Stability of Family Unit 3
F SPDAT Stability of Family Unit Placeholder,1840,4,F SPDAT Stability of Family Unit 4
F SPDAT Needs of Children Placeholder,1842,0,F SPDAT Needs of Children 0
F SPDAT Needs of Children Placeholder,1842,1,F SPDAT Needs of Children 1
F SPDAT Needs of Children Placeholder,1842,2,F SPDAT Needs of Children 2
F SPDAT Needs of Children Placeholder,1842,3,F SPDAT Needs of Children 3
F SPDAT Needs of Children Placeholder,1842,4,F SPDAT Needs of Children 4
F SPDAT Size of Family Placeholder,1844,0,F SPDAT Size of Family 0
F SPDAT Size of Family Placeholder,1844,1,F SPDAT Size of Family 1
F SPDAT Size of Family Placeholder,1844,2,F SPDAT Size of Family 2
F SPDAT Size of Family Placeholder,1844,3,F SPDAT Size of Family 3
F SPDAT Size of Family Placeholder,1844,4,F SPDAT Size of Family 4
F SPDAT Interaction with CPS Placeholder,1846,0,F SPDAT Interaction with CPS 0
F SPDAT Interaction with CPS Placeholder,1846,1,F SPDAT Interaction with CPS 1
F SPDAT Interaction with CPS Placeholder,1846,2,F SPDAT Interaction with CPS 2
F SPDAT Interaction with CPS Placeholder,1846,3,F SPDAT Interaction with CPS 3
F SPDAT Interaction with CPS Placeholder,1846,4,F SPDAT Interaction with CPS 4
Family SPDAT Intervention Level,1848,0,Housing Help Supports
Family SPDAT Intervention Level,1848,1,Housing Help Supports
Family SPDAT Intervention Level,1848,2,Housing Help Supports
Family SPDAT Intervention Level,1848,3,Housing Help Supports
Family SPDAT Intervention Level,1848,4,Housing Help Supports
Family SPDAT Intervention Level,1848,5,Housing Help Supports
Family SPDAT Intervention Level,1848,6,Housing Help Supports
Family SPDAT Intervention Level,1848,7,Housing Help Supports
Family SPDAT Intervention Level,1848,8,Housing Help Supports
Family SPDAT Intervention Level,1848,9,Housing Help Supports
Family SPDAT Intervention Level,1848,10,Housing Help Supports
Family SPDAT Intervention Level,1848,11,Housing Help Supports
Family SPDAT Intervention Level,1848,12,Housing Help Supports
Family SPDAT Intervention Level,1848,13,Housing Help Supports
Family SPDAT Intervention Level,1848,14,Housing Help Supports
Family SPDAT Intervention Level,1848,15,Housing Help Supports
Family SPDAT Intervention Level,1848,16,Housing Help Supports
Family SPDAT Intervention Level,1848,17,Housing Help Supports
Family SPDAT Intervention Level,1848,18,Housing Help Supports
Family SPDAT Intervention Level,1848,19,Housing Help Supports
Family SPDAT Intervention Level,1848,20,Housing Help Supports
Family SPDAT Intervention Level,1848,21,Housing Help Supports
Family SPDAT Intervention Level,1848,22,Housing Help Supports
Family SPDAT Intervention Level,1848,23,Housing Help Supports
Family SPDAT Intervention Level,1848,24,Housing Help Supports
Family SPDAT Intervention Level,1848,25,Housing Help Supports
Family SPDAT Intervention Level,1848,26,Housing Help Supports
Family SPDAT Intervention Level,1848,27,Rapid Re-housing
Family SPDAT Intervention Level,1848,28,Rapid Re-housing
Family SPDAT Intervention Level,1848,29,Rapid Re-housing
Family SPDAT Intervention Level,1848,30,Rapid Re-housing
Family SPDAT Intervention Level,1848,31,Rapid Re-housing
Family SPDAT Intervention Level,1848,32,Rapid Re-housing
Family SPDAT Intervention Level,1848,33,Rapid Re-housing
Family SPDAT Intervention Level,1848,34,Rapid Re-housing
Family SPDAT Intervention Level,1848,35,Rapid Re-housing
Family SPDAT Intervention Level,1848,36,Rapid Re-housing
Family SPDAT Intervention Level,1848,37,Rapid Re-housing
Family SPDAT Intervention Level,1848,38,Rapid Re-housing
Family SPDAT Intervention Level,1848,39,Rapid Re-housing
Family SPDAT Intervention Level,1848,40,Rapid Re-housing
Family SPDAT Intervention Level,1848,41,Rapid Re-housing
Family SPDAT Intervention Level,1848,42,Rapid Re-housing
Family SPDAT Intervention Level,1848,43,Rapid Re-housing
Family SPDAT Intervention Level,1848,44,Rapid Re-housing
Family SPDAT Intervention Level,1848,45,Rapid Re-housing
Family SPDAT Intervention Level,1848,46,Rapid Re-housing
Family SPDAT Intervention Level,1848,47,Rapid Re-housing
Family SPDAT Intervention Level,1848,48,Rapid Re-housing
Family SPDAT Intervention Level,1848,49,Rapid Re-housing
Family SPDAT Intervention Level,1848,50,Rapid Re-housing
Family SPDAT Intervention Level,1848,51,Rapid Re-housing
Family SPDAT Intervention Level,1848,52,Rapid Re-housing
Family SPDAT Intervention Level,1848,53,Rapid Re-housing
Family SPDAT Intervention Level,1848,54,Housing First
Family SPDAT Intervention Level,1848,55,Housing First
Family SPDAT Intervention Level,1848,56,Housing First
Family SPDAT Intervention Level,1848,57,Housing First
Family SPDAT Intervention Level,1848,58,Housing First
Family SPDAT Intervention Level,1848,59,Housing First
Family SPDAT Intervention Level,1848,60,Housing First
Family SPDAT Intervention Level,1848,61,Housing First
Family SPDAT Intervention Level,1848,62,Housing First
Family SPDAT Intervention Level,1848,63,Housing First
Family SPDAT Intervention Level,1848,64,Housing First
Family SPDAT Intervention Level,1848,65,Housing First
Family SPDAT Intervention Level,1848,66,Housing First
Family SPDAT Intervention Level,1848,67,Housing First
Family SPDAT Intervention Level,1848,68,Housing First
Family SPDAT Intervention Level,1848,69,Housing First
Family SPDAT Intervention Level,1848,70,Housing First
Family SPDAT Intervention Level,1848,71,Housing First
Family SPDAT Intervention Level,1848,72,Housing First
Family SPDAT Intervention Level,1848,73,Housing First
Family SPDAT Intervention Level,1848,74,Housing First
Family SPDAT Intervention Level,1848,75,Housing First
Family SPDAT Intervention Level,1848,76,Housing First
Family SPDAT Intervention Level,1848,77,Housing First
Family SPDAT Intervention Level,1848,78,Housing First
Family SPDAT Intervention Level,1848,79,Housing First
Family SPDAT Intervention Level,1848,80,Housing First
No Match Reason,1849,1,Criminal History
Check View Options,1850,1,All Checks
Check View Options,1850,2,Void Checks
Check View Options,1850,3,Reconciled Checks
F SPDAT Self Care Placeholder,1851,0,F SPDAT Self Care 0
F SPDAT Self Care Placeholder,1851,1,F SPDAT Self Care 1
F SPDAT Self Care Placeholder,1851,2,F SPDAT Self Care 2
F SPDAT Self Care Placeholder,1851,3,F SPDAT Self Care 3
F SPDAT Self Care Placeholder,1851,4,F SPDAT Self Care 4
F SPDAT Relationships Placeholder,1854,0,F SPDAT Relationships 0
F SPDAT Relationships Placeholder,1854,1,F SPDAT Relationships 1
F SPDAT Relationships Placeholder,1854,2,F SPDAT Relationships 2
F SPDAT Relationships Placeholder,1854,3,F SPDAT Relationships 3
F SPDAT Relationships Placeholder,1854,4,F SPDAT Relationships 4
F SPDAT Daily Activities Placeholder,1856,0,F SPDAT Daily Activities 0
F SPDAT Daily Activities Placeholder,1856,1,F SPDAT Daily Activities 1
F SPDAT Daily Activities Placeholder,1856,2,F SPDAT Daily Activities 2
F SPDAT Daily Activities Placeholder,1856,3,F SPDAT Daily Activities 3
F SPDAT Daily Activities Placeholder,1856,4,F SPDAT Daily Activities 4
F SPDAT Managing Tendency Placeholder,1859,0,F SPDAT Managing Tenancy 0
F SPDAT Managing Tendency Placeholder,1859,1,F SPDAT Managing Tenancy 1
F SPDAT Managing Tendency Placeholder,1859,2,F SPDAT Managing Tenancy 2
F SPDAT Managing Tendency Placeholder,1859,3,F SPDAT Managing Tenancy 3
F SPDAT Managing Tendency Placeholder,1859,4,F SPDAT Managing Tenancy 4
F SPDAT Physical Health and Wellness Placeholder,1861,0,F SPDAT Physical Health and Wellness 0
F SPDAT Physical Health and Wellness Placeholder,1861,1,F SPDAT Physical Health and Wellness 1
F SPDAT Physical Health and Wellness Placeholder,1861,2,F SPDAT Physical Health and Wellness 2
F SPDAT Physical Health and Wellness Placeholder,1861,3,F SPDAT Physical Health and Wellness 3
F SPDAT Physical Health and Wellness Placeholder,1861,4,F SPDAT Physical Health and Wellness 4
F SPDAT Mental Health and Wellness Placeholder,1863,0,F SPDAT Mental Health and Wellness 0
F SPDAT Mental Health and Wellness Placeholder,1863,1,F SPDAT Mental Health and Wellness 1
F SPDAT Mental Health and Wellness Placeholder,1863,2,F SPDAT Mental Health and Wellness 2
F SPDAT Mental Health and Wellness Placeholder,1863,3,F SPDAT Mental Health and Wellness 3
F SPDAT Mental Health and Wellness Placeholder,1863,4,F SPDAT Mental Health and Wellness 4
F SPDAT Medication Placeholder,1865,0,F SPDAT Medication 0
F SPDAT Medication Placeholder,1865,1,F SPDAT Medication 1
F SPDAT Medication Placeholder,1865,2,F SPDAT Medication 2
F SPDAT Medication Placeholder,1865,3,F SPDAT Medication 3
F SPDAT Medication Placeholder,1865,4,F SPDAT Medication 4
F SPDAT Emergency Services Placholder,1867,0,F SPDAT Emergency Services 0
F SPDAT Emergency Services Placholder,1867,1,F SPDAT Emergency Services 1
F SPDAT Emergency Services Placholder,1867,2,F SPDAT Emergency Services 2
F SPDAT Emergency Services Placholder,1867,3,F SPDAT Emergency Services 3
F SPDAT Emergency Services Placholder,1867,4,F SPDAT Emergency Services 4
F SPDAT High Risk Situations Placeholder,1869,0,F SPDAT High Risk Situations 0
F SPDAT High Risk Situations Placeholder,1869,1,F SPDAT High Risk Situations 1
F SPDAT High Risk Situations Placeholder,1869,2,F SPDAT High Risk Situations 2
F SPDAT High Risk Situations Placeholder,1869,3,F SPDAT High Risk Situations 3
F SPDAT High Risk Situations Placeholder,1869,4,F SPDAT High Risk Situations 4
F SPDAT Substance Use Placeholder,1871,0,F SPDAT Substance Use 0
F SPDAT Substance Use Placeholder,1871,1,F SPDAT Substance Use 1
F SPDAT Substance Use Placeholder,1871,2,F SPDAT Substance Use 2
F SPDAT Substance Use Placeholder,1871,3,F SPDAT Substance Use 3
F SPDAT Substance Use Placeholder,1871,4,F SPDAT Substance Use 4
F SPDAT Abuse and/or Trauma Placeholder,1873,0,F SPDAT Abuse and/or Trauma 0
F SPDAT Abuse and/or Trauma Placeholder,1873,1,F SPDAT Abuse and/or Trauma 1
F SPDAT Abuse and/or Trauma Placeholder,1873,2,F SPDAT Abuse and/or Trauma 2
F SPDAT Abuse and/or Trauma Placeholder,1873,3,F SPDAT Abuse and/or Trauma 3
F SPDAT Abuse and/or Trauma Placeholder,1873,4,F SPDAT Abuse and/or Trauma 4
F SPDAT Risk of Harm Placeholder,1875,0,F SPDAT Risk of Harm 0
F SPDAT Risk of Harm Placeholder,1875,1,F SPDAT Risk of Harm 1
F SPDAT Risk of Harm Placeholder,1875,2,F SPDAT Risk of Harm 2
F SPDAT Risk of Harm Placeholder,1875,3,F SPDAT Risk of Harm 3
F SPDAT Risk of Harm Placeholder,1875,4,F SPDAT Risk of Harm 4
F SPDAT Legal Placeholder,1877,0,F SPDAT Legal 0
F SPDAT Legal Placeholder,1877,1,F SPDAT Legal 1
F SPDAT Legal Placeholder,1877,2,F SPDAT Legal 2
F SPDAT Legal Placeholder,1877,3,F SPDAT Legal 3
F SPDAT Legal Placeholder,1877,4,F SPDAT Legal 4
F SPDAT Homelessness and Housing Placeholder,1879,0,F SPDAT Homelessness and Housing 0
F SPDAT Homelessness and Housing Placeholder,1879,1,F SPDAT Homelessness and Housing 1
F SPDAT Homelessness and Housing Placeholder,1879,2,F SPDAT Homelessness and Housing 2
F SPDAT Homelessness and Housing Placeholder,1879,3,F SPDAT Homelessness and Housing 3
F SPDAT Homelessness and Housing Placeholder,1879,4,F SPDAT Homelessness and Housing 4
Service Request Services List,1882,1,"Program Services "
Service Request Services List,1882,5,"Account Services "
UserRoleType,1885,1,Supervisor
UserRoleType,1885,2,Case Manager
UserRoleType,1885,3,Staff
Group Service Time Prorate Options,1886,1,Prorate Evenly
Group Service Time Prorate Options,1886,2,Post Full Quantity for Each Service
Group Service Time Prorate Options,1886,3,Enter Quantity For Each Service
Recurrance Daily Weekly,1888,1,Daily
"Program auto exit ",2893,0,Neither
"Program auto exit ",2893,1,Create Follow-Up
"Program auto exit ",2893,2,Generate Email
"Program auto exit ",2893,3,Create Follow-Up And Generate Email
Incident Type,2894,1,Accident
Incident Type,2894,2,Behavioral
Incident Type,2894,3,General
Incident Type,2894,4,Child Abuse
Incident Type,2894,5,Law Enforcement Contact
Incident Type,2894,6,Aging Services Provider Feedback
Incident Type,2894,7,Aging Services Vendor Notification
HMIS Times Homeless 3 Years,2895,0,Never in 3 years
HMIS Times Homeless 3 Years,2895,1,One Time
HMIS Times Homeless 3 Years,2895,2,Two Times
HMIS Times Homeless 3 Years,2895,3,Three Times
HMIS Times Homeless 3 Years,2895,4,Four or more times
HMIS Times Homeless 3 Years,2895,8,Client doesn't know
HMIS Times Homeless 3 Years,2895,9,Client Prefers Not to Answer
HMIS Times Homeless 3 Years,2895,99,Data Not Collected
HMIS Number of Months Homeless Past 3 Years,2896,1,One Month (this time is the first month)
HMIS Number of Months Homeless Past 3 Years,2896,2,2
HMIS Number of Months Homeless Past 3 Years,2896,3,3
HMIS Number of Months Homeless Past 3 Years,2896,4,4
HMIS Number of Months Homeless Past 3 Years,2896,5,5
HMIS Number of Months Homeless Past 3 Years,2896,6,6
HMIS Number of Months Homeless Past 3 Years,2896,7,7
HMIS Number of Months Homeless Past 3 Years,2896,8,8
HMIS Number of Months Homeless Past 3 Years,2896,9,9
HMIS Number of Months Homeless Past 3 Years,2896,10,10
HMIS Number of Months Homeless Past 3 Years,2896,11,11
HMIS Number of Months Homeless Past 3 Years,2896,12,12
HMIS Number of Months Homeless Past 3 Years,2896,13,More than 12 months
HMIS Number of Months Homeless Past 3 Years,2896,14,Client doesn't know
HMIS Number of Months Homeless Past 3 Years,2896,15,Client Prefers Not to Answer
HMIS Number of Months Homeless Past 3 Years,2896,16,0
HMIS Number of Months Homeless Past 3 Years,2896,99,Data not collected
Auto-Exit Assessment Method,2897,1,Use At Entry
Auto-Exit Assessment Method,2897,5,Use Most Recent
HMIS Mental Health Problem How Confirmed,2898,1,Unconfirmed; presumptive or self-report
HMIS Mental Health Problem How Confirmed,2898,2,Confirmed through assessment and clinical evaluation
HMIS Mental Health Problem How Confirmed,2898,3,Confirmed by prior evaluation or clinical records
HMIS Serious Mental Illness (SMI) How Confirmed,2899,0,No
HMIS Serious Mental Illness (SMI) How Confirmed,2899,1,Unconfirmed; presumptive or self-report
HMIS Serious Mental Illness (SMI) How Confirmed,2899,2,Confirmed through assessment and clinical evaluation
HMIS Serious Mental Illness (SMI) How Confirmed,2899,3,Confirmed by prior evaluation or clinical records
HMIS Serious Mental Illness (SMI) How Confirmed,2899,8,Client doesn't know
HMIS Serious Mental Illness (SMI) How Confirmed,2899,9,Client Prefers Not to Answer
HMIS Housing Assessment Disposition,2900,-1,Other/specify
HMIS Housing Assessment Disposition,2900,1,Referred to emergency shelter/safe haven
HMIS Housing Assessment Disposition,2900,2,Referred to transitional housing
HMIS Housing Assessment Disposition,2900,3,Referred to rapid re-housing
HMIS Housing Assessment Disposition,2900,4,Referred to permanent supportive housing
HMIS Housing Assessment Disposition,2900,5,Referred to homelessness prevention
HMIS Housing Assessment Disposition,2900,6,Referred to street outreach
HMIS Housing Assessment Disposition,2900,7,Referred to other continuum project type
HMIS Housing Assessment Disposition,2900,8,Referred to a homelessness diversion program
HMIS Housing Assessment Disposition,2900,9,Unable to refer/accept within continuum; ineligible for continuum projects
HMIS Housing Assessment Disposition,2900,10,Unable to refer/accept within continuum; continuum services unavailable
HMIS Housing Assessment Disposition,2900,11,Referred to other community project (non-continuum)
HMIS Housing Assessment Disposition,2900,12,Applicant declined referral/acceptance
HMIS Housing Assessment Disposition,2900,13,Applicant terminated assessment prior to completion
HMIS Housing Assessment Disposition,2900,14,Other/specify
HMIS Housing Assessment at ExitJail/PrisonDeceased,2901,1,Able to maintain the housing they had at project entry
HMIS Housing Assessment at ExitJail/PrisonDeceased,2901,2,Moved to new housing unit
HMIS Housing Assessment at ExitJail/PrisonDeceased,2901,3,Moved in with family/friends on a temporary basis
